year_x,iso3_o_x,iso3_d_x,Exports,gmt_offset_2020_o_x,gmt_offset_2020_d_x,lndist_x,dist_x,contig_x,comlang_off_x,comlang_ethno_x,comcol_x,col45_x,asean,aifta,international,gdp_o_x,gdp_d_x,tradeflow_comtrade_o_x,tradeflow_comtrade_d_x,tradeflow_imf_o_x,tradeflow_imf_d_x,sum_tf
2020,KHM,IND,62237.87975,7,5.5,8.14,3445,0,0,0,0,0,0,1,1,25872798.01,2667687952,62237.873,38186.448,62237.879,38126.145,100424.321
2020,KHM,JPN,1062352.034,7,9,8.39,4402,0,0,0,0,0,0,0,1,25872798.01,5040107754,1062352.021,1621261.611,1062352.125,1615021.75,2683613.632
2020,KHM,KHM,,7,7,5.08,160,0,0,0,0,0,1,0,0,25872798.01,25872798.01,,,,,0
2020,KHM,KOR,185310.9284,7,9,8.20,3625,0,0,0,0,0,0,0,1,25872798.01,1637895803,185310.914,317733.424,185310.922,318121,503044.338
2020,KHM,LAO,1367.89585,7,7,6.62,751,1,0,0,1,0,1,0,1,25872798.01,18981800.71,1367.894,,1367.896,1449.969,1367.894
2020,KHM,LKA,4644.80539,7,5.5,7.94,2800,0,0,0,0,0,0,0,1,25872798.01,80969683.54,4644.8,2029.922,4644.805,2029.935,6674.722
2020,KHM,MMR,3267.54417,7,6.5,7.01,1109,0,0,0,0,0,1,0,1,25872798.01,78930257.23,3267.539,2679.485,3267.543,2680.001,5947.024
2020,KHM,MYS,99126.92802,7,8,6.90,997,0,0,0,0,0,1,0,1,25872798.01,337006023.8,99126.918,113913.97,99126.93,113918.258,213040.888
2020,KHM,NZL,13409.13318,7,12,9.11,9044,0,0,0,0,0,0,0,1,25872798.01,211734532.3,13409.128,24178.177,13409.134,24140.988,37587.305
2020,KHM,PAK,2434.82919,7,5,8.35,4247,0,0,0,0,0,0,0,1,25872798.01,300306331.7,2434.828,1530.672,2434.829,1505.294,3965.5
2020,KHM,PHL,34196.04346,7,8,7.48,1774,0,0,0,0,0,1,0,1,25872798.01,361751116.3,34196.037,28649.648,34196.043,29965.15,62845.685
2020,KHM,RUS,50661.96875,7,3,8.93,7536,0,0,0,0,0,0,0,1,25872798.01,1488321875,50661.963,190584.163,50661.969,190541.594,241246.126
2020,KHM,SGP,2622629.289,7,8,7.04,1142,0,0,0,0,0,1,0,1,25872798.01,345295933.9,210534.657,217429.986,2622629.5,1932289.5,427964.643
2020,KHM,THA,653488.6862,7,7,6.28,533,1,0,0,0,0,1,0,1,25872798.01,499681757,311124.824,803081.137,653488.688,1141238.375,1114205.961
2020,KHM,USA,5333169.719,7,5,9.56,14215,0,0,0,0,0,0,0,1,25872798.01,20893743833,5333169.706,6883532.026,5333169.5,6577708,12216701.73
2020,KHM,VNM,387436.0635,7,7,5.35,211,1,0,0,1,0,1,0,1,25872798.01,343242570.8,387436.05,1178895.966,387436.062,1185649.75,1566332.016
2020,KHM,ZAF,19148.82493,7,2,9.14,9298,0,0,0,0,0,0,0,1,25872798.01,335442101.4,19148.816,25839.464,19148.824,27506.867,44988.28
2020,KOR,ARE,3653610.996,9,4,8.82,6788,0,0,0,0,0,0,0,1,1637895803,358868765.2,3659825.234,4079465.79,3653715,4084841,7739291.024
2020,KOR,AUS,6188497.425,9,10,9.05,8549,0,0,1,0,0,0,0,1,1637895803,1327836171,6186806.412,6549983.594,6206530,6631238,12736790.01
2020,KOR,BRN,81979.325,9,8,8.25,3815,0,0,0,0,0,0,0,1,1637895803,12005825.77,81950.601,109932.909,81980,109525.211,191883.51
2020,KOR,CAN,5463987.073,9,5,9.27,10620,0,0,1,0,0,0,0,1,1637895803,1645423408,5475978.001,7135898.499,5464175,7554966,12611876.5
2020,KOR,CHL,866535.819,9,4,9.82,18364,0,0,0,0,0,0,0,1,1637895803,252727193.7,866885.924,1014476.757,866949,1014479.312,1881362.681
2020,KOR,CHN,132565444.4,9,8,6.77,867,0,0,0,0,0,0,0,1,1637895803,14687673893,132500993.6,172700643.9,132579616,173501488,305201637.5
2020,KOR,COL,593417.972,9,5,9.61,14855,0,0,0,0,0,0,0,1,1637895803,270299982.9,597657.788,676375.178,593579,676375.188,1274032.966
2020,KOR,DEU,9575575.68,9,1,9.01,8147,0,0,0,0,0,0,0,1,1637895803,3846413929,9575157.59,12681489.32,9577116,10256444,22256646.91
2020,KOR,FRA,3044999.802,9,1,9.10,8989,0,0,0,0,0,0,0,1,1637895803,2630317731,3042438.635,3507056.983,3039402,3491544,6549495.618
2020,KOR,IDN,6312901.246,9,7,8.57,5278,0,0,0,0,0,0,0,1,1637895803,1058688935,6301482.707,6746488.753,6343404,6849368,13047971.46
2020,KOR,IND,11937316.34,9,5.5,8.45,4692,0,0,1,0,0,0,0,1,1637895803,2667687952,11952187.83,12158083.76,11943302,12166107,24110271.59
2020,KOR,JPN,25097580.87,9,9,7.05,1155,0,0,0,0,1,0,0,1,1637895803,5040107754,24997644.9,26544639.2,25085552,26569394,51542284.1
2020,KOR,KHM,567210.454,9,7,8.20,3625,0,0,0,0,0,0,0,1,1637895803,25872798.01,567154.316,549368.327,567440,549368.312,1116522.643
2020,KOR,KOR,,9,9,4.78,119,0,0,0,0,0,0,0,0,1637895803,1637895803,,,,,0
2020,KOR,LAO,49796.754,9,7,8.08,3220,0,0,0,0,0,0,0,1,1637895803,18981800.71,49798.741,,49773,52759.379,49798.741
2020,KOR,LKA,172016.584,9,5.5,8.67,5835,0,0,0,0,0,0,0,1,1637895803,80969683.54,172509.933,194345.317,172091.016,194345.344,366855.25
2020,KOR,MMR,608927.451,9,6.5,8.24,3793,0,0,0,0,0,0,0,1,1637895803,78930257.23,609636.416,564409.125,613664,564410,1174045.541
2020,KOR,MYS,9078150.446,9,8,8.43,4603,0,0,0,0,0,0,0,1,1637895803,337006023.8,9075586.792,10672842.08,9127545,10695003,19748428.87
2020,KOR,NZL,1463463.112,9,12,9.17,9597,0,0,1,0,0,0,0,1,1637895803,211734532.3,1462611.661,1803931.676,1463402,1805844.625,3266543.337
2020,KOR,PAK,1073230.447,9,5,8.66,5778,0,0,1,0,0,0,0,1,1637895803,300306331.7,1074085.777,1061863.368,1073478,1060248.625,2135949.145
2020,KOR,PHL,7126436.794,9,8,7.87,2613,0,0,1,0,0,0,0,1,1637895803,361751116.3,7078111.019,7012543.099,7124254,6885377.5,14090654.12
2020,KOR,RUS,6899967.875,9,3,8.80,6622,0,0,0,0,0,0,0,1,1637895803,1488321875,6900295.371,7159385.916,6905003,7159267,14059681.29
2020,KOR,SGP,9828387.673,9,8,8.45,4664,0,0,1,0,0,0,0,1,1637895803,345295933.9,9407898.687,15018629.57,9852643,12387425,24426528.26
2020,KOR,THA,6852678.153,9,7,8.22,3720,0,0,0,0,0,0,0,1,1637895803,499681757,6834776.053,7616319.217,6854464,7708716.5,14451095.27
2020,KOR,USA,74352782.51,9,5,9.31,11077,0,0,1,0,0,0,0,1,1637895803,20893743833,74395882.53,78292053.15,74531160,76019824,152687935.7
2020,KOR,VNM,48510572.44,9,7,8.19,3599,0,0,0,0,0,0,0,1,1637895803,343242570.8,48476301.24,46783150.61,48517080,46873300,95259451.85
2020,KOR,ZAF,666318.55,9,2,9.43,12483,0,0,1,0,0,0,0,1,1637895803,335442101.4,667075.234,679474.602,667615,722012.25,1346549.836
2020,LAO,ARE,536.3291,7,4,8.50,4938,0,0,0,0,0,0,0,1,18981800.71,358868765.2,,6242.017,5888.704,6242.024,6242.017
2020,LAO,AUS,88709.25648,7,10,8.94,7600,0,0,0,0,0,0,0,1,18981800.71,1327836171,,16166.304,94303.828,99962.062,16166.304
2020,LAO,BRN,,7,8,7.59,1971,0,0,0,0,0,1,0,1,18981800.71,12005825.77,,2.29,2.093,2.219,2.29
2020,LAO,CAN,6499.72163,7,5,9.49,13173,0,0,0,0,0,0,0,1,18981800.71,1645423408,,22080.255,22409.969,23754.568,22080.255
2020,LAO,CHL,37.04238,7,4,9.81,18164,0,0,0,0,0,0,0,1,18981800.71,252727193.7,,155.856,147.039,155.859,155.856
2020,LAO,CHN,1465948.409,7,8,7.78,2402,1,0,0,0,0,0,0,1,18981800.71,14687673893,,2053976.647,1982675.875,2064186.5,2053976.647
2020,LAO,COL,,7,5,9.77,17481,0,0,0,0,0,0,0,1,18981800.71,270299982.9,,1250.585,1179.801,1250.59,1250.585
2020,LAO,DEU,76294.50486,7,1,9.03,8389,0,0,0,0,0,0,0,1,18981800.71,3846413929,,118556.051,104436.18,110702.344,118556.051
2020,LAO,FRA,6325.31931,7,1,9.13,9249,0,0,0,0,1,0,0,1,18981800.71,2630317731,,14251.948,13430.142,14235.95,14251.948
2020,LAO,IDN,45270.76638,7,7,7.91,2715,0,0,0,0,0,1,0,1,18981800.71,1058688935,,42265.994,39873.578,42265.992,42265.994
2020,LAO,IND,108965.1932,7,5.5,7.95,2845,0,0,0,0,0,0,1,1,18981800.71,2667687952,,2074.9,1974.462,2092.929,2074.9
2020,LAO,JPN,84726.60041,7,9,8.33,4142,0,0,0,0,0,0,0,1,18981800.71,5040107754,,129050.711,113755.266,120580.586,129050.711
2020,LAO,KHM,44480.25423,7,7,6.62,751,1,0,0,1,0,1,0,1,18981800.71,25872798.01,,103017.692,97186.516,103017.703,103017.692
2020,LAO,KOR,11214.4608,7,9,8.08,3220,0,0,0,0,0,0,0,1,18981800.71,1637895803,,43866.942,41396.227,43880,43866.942
2020,LAO,LAO,,7,7,5.21,183,0,0,0,0,0,1,0,0,18981800.71,18981800.71,,,,,0
2020,LAO,LKA,,7,5.5,7.92,2754,0,0,0,0,0,0,0,1,18981800.71,80969683.54,,86.528,81.633,86.532,86.528
2020,LAO,MMR,13291.18218,7,6.5,6.55,697,1,0,0,0,0,1,0,1,18981800.71,78930257.23,,990.549,933.962,990,990.549
2020,LAO,MYS,10252.1004,7,8,7.40,1643,0,0,0,0,0,1,0,1,18981800.71,337006023.8,,11362.437,10728.749,11372.474,11362.437
2020,LAO,NZL,147.16755,7,12,9.18,9692,0,0,0,0,0,0,0,1,18981800.71,211734532.3,,2772.324,2567.671,2721.731,2772.324
2020,LAO,PAK,1.5982,7,5,8.23,3750,0,0,0,0,0,0,0,1,18981800.71,300306331.7,,14.834,13.91,14.744,14.834
2020,LAO,PHL,9379.14395,7,8,7.60,1999,0,0,0,0,0,1,0,1,18981800.71,361751116.3,,3472.065,1962.219,2079.951,3472.065
2020,LAO,RUS,2534.75188,7,3,8.83,6812,0,0,0,0,0,0,0,1,18981800.71,1488321875,,14623.107,13795.39,14623.115,14623.107
2020,LAO,SGP,42106.13026,7,8,7.52,1850,0,0,0,0,0,1,0,1,18981800.71,345295933.9,,6835.62,64883.941,68776.977,6835.62
2020,LAO,THA,1765234.426,7,7,6.25,520,1,0,1,0,0,1,0,1,18981800.71,499681757,,2634031.83,2825273.25,2994789.75,2634031.83
2020,LAO,USA,31502.85053,7,5,9.51,13498,0,0,0,0,0,0,0,1,18981800.71,20893743833,,107060.663,98865.898,104797.852,107060.663
2020,LAO,VNM,998769.4766,7,7,6.81,911,1,0,0,1,0,1,0,1,18981800.71,343242570.8,,456751.13,433262.781,459258.562,456751.13
2020,LAO,ZAF,26.982,7,2,9.15,9422,0,0,0,0,0,0,0,1,18981800.71,335442101.4,,1309.958,1291.03,1368.491,1309.958
2020,LKA,ARE,214911.7973,5.5,4,8.10,3306,0,0,0,1,0,0,0,1,80969683.54,358868765.2,214911.774,184521.162,214911.797,184521.188,399432.936
2020,LKA,AUS,185998.2878,5.5,10,9.03,8353,0,0,0,0,0,0,0,1,80969683.54,1327836171,185998.266,179558.368,185998.281,183725.547,365556.634
2020,LKA,BRN,1238.249582,5.5,8,8.27,3892,0,0,0,1,0,0,0,1,80969683.54,12005825.77,1238.245,235.924,1238.248,233.026,1474.169
2020,LKA,CAN,226349.0915,5.5,5,9.55,14023,0,0,0,0,0,0,0,1,80969683.54,1645423408,226349.069,278573.122,226349.094,295929.094,504922.191
2020,LKA,CHL,58397.64093,5.5,4,9.67,15792,0,0,0,0,0,0,0,1,80969683.54,252727193.7,58397.627,54438.133,58397.641,54438.148,112835.76
2020,LKA,CHN,252003.1967,5.5,8,8.54,5091,0,0,0,0,0,0,0,1,80969683.54,14687673893,252003.177,317749.028,252003.203,317690.938,569752.205
2020,LKA,COL,17646.46388,5.5,5,9.73,16867,0,0,0,0,0,0,0,1,80969683.54,270299982.9,17646.458,19443.696,17646.465,19443.705,37090.154
2020,LKA,DEU,611783.1816,5.5,1,8.96,7815,0,0,0,0,0,0,0,1,80969683.54,3846413929,611783.16,829832.624,611783.188,560482.75,1441615.784
2020,LKA,FRA,196728.1026,5.5,1,9.05,8517,0,0,0,0,0,0,0,1,80969683.54,2630317731,196728.08,172932.385,196728.094,173009.562,369660.465
2020,LKA,IDN,37301.962,5.5,7,8.11,3332,0,0,0,0,0,0,0,1,80969683.54,1058688935,37301.945,26626.379,37301.961,26626.381,63928.324
2020,LKA,IND,654441.8374,5.5,5.5,7.79,2422,0,0,0,1,0,0,0,1,80969683.54,2667687952,654441.81,686318.167,654441.875,689198.375,1340759.977
2020,LKA,JPN,202755.4013,5.5,9,8.83,6853,0,0,0,0,0,0,0,1,80969683.54,5040107754,202754.87,245349.12,202755.391,245117.547,448103.99
2020,LKA,KHM,6594.725755,5.5,7,7.94,2800,0,0,0,0,0,0,0,1,80969683.54,25872798.01,6594.715,4047.73,6594.726,4047.742,10642.445
2020,LKA,KOR,77906.79118,5.5,9,8.67,5835,0,0,0,0,0,0,0,1,80969683.54,1637895803,77906.771,110698.216,77906.789,111663,188604.987
2020,LKA,LAO,5.662498381,5.5,7,7.92,2754,0,0,0,0,0,0,0,1,80969683.54,18981800.71,5.659,,5.662,6.002,5.659
2020,LKA,LKA,,5.5,5.5,4.56,96,0,0,0,0,0,0,0,0,80969683.54,80969683.54,,,,,0
2020,LKA,MMR,8935.420126,5.5,6.5,7.64,2083,0,0,0,1,0,0,0,1,80969683.54,78930257.23,8935.407,1366.95,8935.421,1370.001,10302.357
2020,LKA,MYS,60942.54519,5.5,8,7.81,2457,0,0,0,1,0,0,0,1,80969683.54,337006023.8,60942.521,50497.268,60942.543,50531.691,111439.789
2020,LKA,NZL,27941.90623,5.5,12,9.30,10908,0,0,0,0,0,0,0,1,80969683.54,211734532.3,27941.886,40750.803,27941.906,40949.473,68692.689
2020,LKA,PAK,78898.83414,5.5,5,7.79,2409,0,0,0,1,0,0,0,1,80969683.54,300306331.7,78898.814,71244.06,78898.828,71366.703,150142.874
2020,LKA,PHL,11682.32315,5.5,8,8.43,4571,0,0,0,0,0,0,0,1,80969683.54,361751116.3,11682.311,9525.486,11682.323,10611.053,21207.797
2020,LKA,RUS,175993.859,5.5,3,8.79,6565,0,0,0,0,0,0,0,1,80969683.54,1488321875,175993.846,258764.381,175993.859,258649.891,434758.227
2020,LKA,SGP,109762.9524,5.5,8,7.91,2736,0,0,0,1,0,0,0,1,80969683.54,345295933.9,109762.929,90065.526,109762.953,73347.609,199828.455
2020,LKA,THA,40112.45917,5.5,7,7.78,2384,0,0,0,0,0,0,0,1,80969683.54,499681757,40112.443,72715.636,40112.461,72905.961,112828.079
2020,LKA,USA,2658222.886,5.5,5,9.55,14094,0,0,0,0,0,0,0,1,80969683.54,20893743833,2658222.863,2552281.217,2658222.75,2443318,5210504.08
2020,LKA,VNM,42597.70072,5.5,7,8.00,2979,0,0,0,0,0,0,0,1,80969683.54,343242570.8,42597.684,49081.434,42597.699,,91679.118
2020,LKA,ZAF,34936.09277,5.5,2,8.81,6686,0,0,0,0,0,0,0,1,80969683.54,335442101.4,34936.076,29385.559,34936.094,30914.031,64321.635
2020,MMR,ARE,83861.87672,6.5,4,8.37,4330,0,0,0,1,0,0,0,1,78930257.23,358868765.2,83861.862,90865.765,88410,90865.773,174727.627
2020,MMR,AUS,29407.12532,6.5,10,8.98,7910,0,0,0,0,0,0,0,1,78930257.23,1327836171,29407.11,41142.803,30210,41839.977,70549.913
2020,MMR,BRN,447.3184,6.5,8,7.80,2434,0,0,0,1,0,1,0,1,78930257.23,12005825.77,447.314,735.409,450,734.171,1182.723
2020,MMR,CAN,77251.30967,6.5,5,9.49,13290,0,0,0,0,0,0,0,1,78930257.23,1645423408,77251.297,130671.662,77770,138292.375,207922.959
2020,MMR,CHL,10074.33097,6.5,4,9.78,17743,0,0,0,0,0,0,0,1,78930257.23,252727193.7,10074.328,8477.485,10080.002,8477.487,18551.813
2020,MMR,CHN,5375504.69,6.5,8,8.01,3017,1,0,0,0,0,0,0,1,78930257.23,14687673893,5375504.64,6341810.588,5375500,6343249,11717315.23
2020,MMR,COL,4520.60384,6.5,5,9.76,17409,0,0,0,0,0,0,0,1,78930257.23,270299982.9,4520.596,8634.473,4520,8634.476,13155.069
2020,MMR,DEU,591413.2539,6.5,1,8.99,8055,0,0,0,0,0,0,0,1,78930257.23,3846413929,591413.243,1283423.664,591410,803676.312,1874836.907
2020,MMR,FRA,126176.6086,6.5,1,9.09,8893,0,0,0,0,0,0,0,1,78930257.23,2630317731,126176.596,248150.588,125790,248438.562,374327.184
2020,MMR,IDN,164737.5905,6.5,7,7.94,2804,0,0,0,0,0,1,0,1,78930257.23,1058688935,164737.578,187248.822,164740,187248.812,351986.4
2020,MMR,IND,695595.2113,6.5,5.5,7.76,2342,1,0,0,1,0,0,1,1,78930257.23,2667687952,695549.268,575594.204,695579.938,572074,1271143.472
2020,MMR,JPN,1240810.229,6.5,9,8.47,4776,0,0,0,0,0,0,0,1,78930257.23,5040107754,1240810.209,1305737.254,1240810,1300403.25,2546547.463
2020,MMR,KHM,30600.8897,6.5,7,7.01,1109,0,0,0,0,0,1,0,1,78930257.23,25872798.01,30600.885,24926.935,30600,24926.941,55527.82
2020,MMR,KOR,438012.7025,6.5,9,8.24,3793,0,0,0,0,0,0,0,1,78930257.23,1637895803,438012.685,465268.152,438009.969,465845,903280.837
2020,MMR,LAO,330.74999,6.5,7,6.55,697,1,0,0,0,0,1,0,1,78930257.23,18981800.71,330.749,,329.999,349.802,330.749
2020,MMR,LKA,5912.11821,6.5,5.5,7.64,2083,0,0,0,1,0,0,0,1,78930257.23,80969683.54,5912.113,23316.852,5919.999,23316.861,29228.965
2020,MMR,MMR,,6.5,6.5,5.73,309,0,0,0,0,0,1,0,0,78930257.23,78930257.23,,,,,0
2020,MMR,MYS,195575.5476,6.5,8,7.40,1628,0,0,0,1,0,1,0,1,78930257.23,337006023.8,195575.53,222748.124,195580,223196.812,418323.654
2020,MMR,NZL,4191.99251,6.5,12,9.22,10142,0,0,0,0,0,0,0,1,78930257.23,211734532.3,4191.987,7746.514,4199.999,7692.426,11938.501
2020,MMR,PAK,45052.28548,6.5,5,8.05,3148,0,0,0,1,0,0,0,1,78930257.23,300306331.7,45052.281,1294.777,45060,1291.13,46347.058
2020,MMR,PHL,111118.6606,6.5,8,7.89,2670,0,0,0,0,0,1,0,1,78930257.23,361751116.3,111118.651,116016.201,111120,108324.328,227134.852
2020,MMR,RUS,30318.92954,6.5,3,8.78,6525,0,0,0,0,0,0,0,1,78930257.23,1488321875,30318.924,145369.257,30320,145360.906,175688.181
2020,MMR,SGP,696893.1885,6.5,8,7.56,1912,0,0,0,1,0,1,0,1,78930257.23,345295933.9,696893.166,114020.79,696890,87770.039,810913.956
2020,MMR,THA,3008437.59,6.5,7,6.36,580,1,0,0,0,0,1,0,1,78930257.23,499681757,3008437.568,2795010.537,3008730,2808463.5,5803448.105
2020,MMR,USA,868873.5911,6.5,5,9.51,13556,0,0,0,0,0,0,0,1,78930257.23,20893743833,868873.572,1073934.772,904571.688,1027603.375,1942808.344
2020,MMR,VNM,177019.7242,6.5,7,7.18,1319,0,0,0,0,0,1,0,1,78930257.23,343242570.8,177019.705,218881.122,177020,218785.859,395900.827
2020,MMR,ZAF,11532.51472,6.5,2,9.08,8768,0,0,0,0,0,0,0,1,78930257.23,335442101.4,11532.509,9546.99,11540.001,10083.174,21079.499
2020,MYS,ARE,2020203.46,8,4,8.62,5531,0,0,0,1,0,0,0,1,337006023.8,358868765.2,2013762.469,2114936.121,2032249.25,2139525.5,4128698.59
2020,MYS,AUS,5794920.462,8,10,8.76,6358,0,0,0,0,0,0,0,1,337006023.8,1327836171,5771038.381,6889183.576,5794917.5,7071769,12660221.96
2020,MYS,BRN,660444.9952,8,8,7.30,1486,1,1,1,1,0,1,0,1,337006023.8,12005825.77,662353.355,929828.698,662353.5,955145,1592182.053
2020,MYS,CAN,946355.5229,8,5,9.60,14815,0,0,0,0,0,0,0,1,337006023.8,1645423408,947096.791,2274952.283,947096.938,2415539.75,3222049.074
2020,MYS,CHL,161869.3929,8,4,9.71,16556,0,0,0,0,0,0,0,1,337006023.8,252727193.7,161842.436,216849.714,161842.484,216849.734,378692.15
2020,MYS,CHN,37878831.34,8,8,8.23,3737,0,1,1,0,0,0,0,1,337006023.8,14687673893,37771739.95,74714696.41,37774300,74746064,112486436.4
2020,MYS,COL,101071.5334,8,5,9.85,19033,0,0,0,0,0,0,0,1,337006023.8,270299982.9,99021.663,177038.345,99021.695,177038.375,276060.008
2020,MYS,DEU,5874581.791,8,1,9.17,9616,0,0,0,0,0,0,0,1,337006023.8,3846413929,5871515.812,9603187.263,5872073,6719652,15474703.08
2020,MYS,FRA,1242432.011,8,1,9.25,10430,0,0,0,0,0,0,0,1,337006023.8,2630317731,1241349.202,1891853.208,1241349.375,1893713.25,3133202.41
2020,MYS,IDN,7039109.642,8,7,7.07,1182,1,0,1,0,0,1,0,1,337006023.8,1058688935,7031630.613,6933017.329,7034752,6933019,13964647.94
2020,MYS,IND,7233000.122,8,5.5,8.25,3834,0,0,0,1,0,0,1,1,337006023.8,2667687952,7286044.291,7376007.248,7286045,7385738,14662051.54
2020,MYS,JPN,14883236.6,8,9,8.58,5315,0,0,0,0,0,0,0,1,337006023.8,5040107754,14606756.82,15866727,14717670,15909590,30473483.82
2020,MYS,KHM,355705.3632,8,7,6.90,997,0,0,0,0,0,1,0,1,337006023.8,25872798.01,356442.849,346109.357,356909.5,346109.375,702552.206
2020,MYS,KOR,8258351.929,8,9,8.43,4603,0,0,0,0,0,0,0,1,337006023.8,1637895803,8237904.543,8894202.069,8238018.5,8897450,17132106.61
2020,MYS,LAO,13379.01264,8,7,7.40,1643,0,0,0,0,0,1,0,1,337006023.8,18981800.71,13409.694,,13409.71,14214.293,13409.694
2020,MYS,LKA,625211.4659,8,5.5,7.81,2457,0,0,0,1,0,0,0,1,337006023.8,80969683.54,628411.978,634480.475,628412.125,634480.5,1262892.453
2020,MYS,MMR,729519.5692,8,6.5,7.40,1628,0,0,0,1,0,1,0,1,337006023.8,78930257.23,735853.08,1011092.132,735853.25,1011099.938,1746945.212
2020,MYS,MYS,,8,8,5.38,216,0,0,0,0,0,1,0,0,337006023.8,337006023.8,,,,,0
2020,MYS,NZL,908211.535,8,12,9.07,8727,0,0,0,0,0,0,0,1,337006023.8,211734532.3,912149.663,1069954.755,912149.812,1082637.75,1982104.418
2020,MYS,PAK,1132697.401,8,5,8.39,4421,0,0,0,1,0,0,0,1,337006023.8,300306331.7,1133031.345,1085582.923,1133031.5,1084774.75,2218614.268
2020,MYS,PHL,4188601.389,8,8,7.81,2469,0,0,0,0,0,1,0,1,337006023.8,361751116.3,4190867.081,4015492.713,4190867.75,4090322.5,8206359.794
2020,MYS,RUS,723215.2392,8,3,9.00,8122,0,0,0,0,0,0,0,1,337006023.8,1488321875,714693.056,1579459.238,714693.188,1579386.625,2294152.294
2020,MYS,SGP,33816086.27,8,8,5.76,316,0,1,1,1,0,1,0,1,337006023.8,345295933.9,33882090.56,41665681.12,33940780,33447636,75547771.68
2020,MYS,THA,10786175.54,8,7,7.07,1177,1,0,0,0,0,1,0,1,337006023.8,499681757,10790889.12,10148686.48,10793131,10203044,20939575.6
2020,MYS,USA,25984205.3,8,5,9.62,15128,0,0,0,0,0,0,0,1,337006023.8,20893743833,25988517.23,45331086.39,26003112,44164388,71319603.62
2020,MYS,VNM,7352144.153,8,7,6.91,1005,0,0,0,0,0,1,0,1,337006023.8,343242570.8,7358792.404,6571921.649,7361437.5,6604029.5,13930714.05
2020,MYS,ZAF,613002.955,8,2,9.05,8545,0,0,0,0,0,0,0,1,337006023.8,335442101.4,600082.842,765260.163,600082.938,809910.438,1365343.005
2020,NZL,ARE,527038.828,12,4,9.56,14202,0,0,0,0,0,0,0,1,211734532.3,358868765.2,530962.873,552611.363,528167.438,553709.875,1083574.236
2020,NZL,AUS,5219342.834,12,10,7.88,2632,0,1,1,0,0,0,0,1,211734532.3,1327836171,4965767.299,4686451.249,5299608,5147176.5,9652218.548
2020,NZL,BRN,3502.637283,12,8,8.95,7731,0,0,0,0,0,0,0,1,211734532.3,12005825.77,3479.681,5572.178,3452.482,5532.428,9051.859
2020,NZL,CAN,512744.1359,12,5,9.54,13878,0,1,1,0,0,0,0,1,211734532.3,1645423408,515295.126,607538.85,515300.281,642436.812,1122833.976
2020,NZL,CHL,112627.6429,12,4,9.18,9690,0,0,0,0,0,0,0,1,211734532.3,252727193.7,113578.813,116778.349,112922.945,116778.367,230357.162
2020,NZL,CHN,10623117.12,12,8,9.14,9361,0,0,0,0,0,0,0,1,211734532.3,14687673893,10789613.13,12063399.77,10838734,12062271,22853012.9
2020,NZL,COL,15800.59945,12,5,9.41,12197,0,0,0,0,0,0,0,1,211734532.3,270299982.9,15810.537,10913.864,15886.415,10913.879,26724.401
2020,NZL,DEU,604292.0256,12,1,9.78,17742,0,0,0,0,0,0,0,1,211734532.3,3846413929,606025.188,817420.471,606116.938,594806.062,1423445.659
2020,NZL,FRA,303092.6657,12,1,9.83,18540,0,0,0,0,0,0,0,1,211734532.3,2630317731,304263.021,283256.556,306337.031,284121.938,587519.577
2020,NZL,IDN,695858.0814,12,7,8.94,7639,0,0,0,0,0,0,0,1,211734532.3,1058688935,697283.935,757010.817,697157.062,757010.812,1454294.752
2020,NZL,IND,288969.1176,12,5.5,9.43,12484,0,1,1,0,0,0,0,1,211734532.3,2667687952,302995.289,410837.529,303106.594,410454.5,713832.818
2020,NZL,JPN,2281303.261,12,9,9.08,8813,0,0,0,0,0,0,0,1,211734532.3,5040107754,2311506.653,2498930.263,2292198.25,2486727.25,4810436.916
2020,NZL,KHM,9885.371844,12,7,9.11,9044,0,0,0,0,0,0,0,1,211734532.3,25872798.01,9895.868,15252.408,9909.847,15252.421,25148.276
2020,NZL,KOR,1108149.417,12,9,9.17,9597,0,0,1,0,0,0,0,1,211734532.3,1637895803,1110965.854,1180954.919,1109579.5,1181848.125,2291920.773
2020,NZL,LAO,852.080608,12,7,9.18,9692,0,0,0,0,0,0,0,1,211734532.3,18981800.71,838.014,,842.305,892.844,838.014
2020,NZL,LKA,278220.1027,12,5.5,9.30,10908,0,0,0,0,0,0,0,1,211734532.3,80969683.54,282692.465,301116.956,283231.438,301117,583809.421
2020,NZL,MMR,37542.51565,12,6.5,9.22,10142,0,0,0,0,0,0,0,1,211734532.3,78930257.23,37615.65,42042.324,37566.387,42040,79657.974
2020,NZL,MYS,678394.1285,12,8,9.07,8727,0,0,0,0,0,0,0,1,211734532.3,337006023.8,691414.619,727397.464,691064.75,741073.75,1418812.083
2020,NZL,NZL,,12,12,5.27,195,0,0,0,0,0,0,0,0,211734532.3,211734532.3,,,,,0
2020,NZL,PAK,35711.3106,12,5,9.48,13144,0,1,1,0,0,0,0,1,211734532.3,300306331.7,36537.096,46964.377,37054.414,47339.648,83501.473
2020,NZL,PHL,464373.2594,12,8,8.99,8012,0,1,1,0,0,0,0,1,211734532.3,361751116.3,473333.469,434082.106,470935.156,476182.312,907415.575
2020,NZL,RUS,209500.7314,12,3,9.69,16191,0,0,0,0,0,0,0,1,211734532.3,1488321875,210655.67,276745.416,212077.188,276792.469,487401.086
